Artwork_ID,Platform,Style,Creator_Type,Views,Likes,Shares,Comments,Price (USD),Engagement_Score
ART_4692,SuperRare,Pixel Art,Individual,476127,38668,48124,15866,820.42,0.63
ART_4693,Opensea,Pixel Art,Individual,373719,60393,11887,6591,1110.42,0.89
ART_4694,Instagram,Minimalist,Hybrid,85609,71586,18013,10399,2298.26,0.22
ART_4695,DeviantArt,Futuristic,Hybrid,294438,76534,29985,5342,3124.55,0.39
ART_4696,DeviantArt,Surreal,Individual,309264,33692,34979,11841,3121.3,0.45
ART_4697,SuperRare,Surreal,Hybrid,103278,2162,11085,3218,3234.86,0.48
ART_4698,SuperRare,Portrait,Individual,29479,87282,21503,13816,758.02,0.63
ART_4699,DeviantArt,Minimalist,AI Model,104566,72253,15630,4635,381.98,0.58
ART_4700,Instagram,Pixel Art,Hybrid,481484,55765,37881,9151,3663.45,0.85
ART_4701,SuperRare,Surreal,Individual,141396,25421,4915,14340,3620.88,0.24
ART_4702,DeviantArt,Surreal,Hybrid,73621,44721,48641,5971,3324.47,0.69
ART_4703,DeviantArt,Minimalist,AI Model,491045,177,26292,1689,978.04,0.77
ART_4704,Opensea,Portrait,AI Model,171812,90060,41026,15656,107.11,0.46
ART_4705,Instagram,Pixel Art,AI Model,267477,98204,10660,16551,3475.72,0.34
ART_4706,Instagram,Minimalist,Hybrid,440347,91382,29547,1324,4245.97,0.81
ART_4707,Instagram,Surreal,AI Model,299765,38674,47158,14131,1540.93,0.46
ART_4708,Instagram,Futuristic,AI Model,422261,37290,33965,18072,2643.05,0.73
ART_4709,Opensea,Abstract,AI Model,480028,84315,6740,3480,2956.2,0.38
ART_4710,Foundation,Minimalist,AI Model,160178,94336,2014,17852,1175.07,0.93
ART_4711,Foundation,Minimalist,Hybrid,434224,66752,13604,4865,1326.31,0.5
ART_4712,Foundation,Surreal,AI Model,133347,34665,32084,1836,2412.54,0.6
ART_4713,SuperRare,Portrait,Individual,495002,77317,22914,5662,1671.01,0.33
ART_4714,Opensea,Minimalist,Hybrid,435134,44029,24126,6075,4762.09,0.5
ART_4715,Opensea,Minimalist,Individual,191479,53902,43591,14624,2869.91,0.33
ART_4716,SuperRare,Futuristic,AI Model,105824,66546,39284,6954,142.58,0.45
ART_4717,Opensea,Cyberpunk,Hybrid,493568,65466,12296,7716,1400.4,0.13
ART_4718,Foundation,Pixel Art,AI Model,31350,23187,21835,8936,888.36,0.23
ART_4719,Foundation,Surreal,Individual,471421,68223,41725,12693,3906.01,0.87
ART_4720,Instagram,Portrait,Hybrid,267776,37030,42657,13569,674.69,0.42
ART_4721,Foundation,Portrait,Individual,114328,29231,37446,8077,1192.74,0.48
ART_4722,Opensea,Abstract,Individual,319179,87767,2109,17242,4300.97,0.43
ART_4723,SuperRare,Futuristic,AI Model,496299,47857,27393,9381,4500.6,0.14
ART_4724,DeviantArt,Minimalist,Individual,376676,50042,30205,10500,3376.23,0.6
ART_4725,Instagram,Pixel Art,AI Model,490848,74628,45764,3794,3629.23,0.69
ART_4726,Instagram,Abstract,AI Model,303173,7576,9933,18512,554.48,0.41
ART_4727,DeviantArt,Abstract,Hybrid,263094,89284,6936,3705,3137.32,0.25
ART_4728,Instagram,Futuristic,AI Model,402771,313,248,2782,2956.87,0.97
ART_4729,Opensea,Portrait,Individual,284104,74510,6558,11091,1005.99,0.38
ART_4730,Instagram,Futuristic,Individual,345916,85952,46706,15585,3172.06,0.46
ART_4731,Instagram,Portrait,Hybrid,484639,83213,18585,17515,426.58,0.54
ART_4732,Opensea,Portrait,AI Model,291513,54422,12938,1337,3618.8,0.12
ART_4733,DeviantArt,Cyberpunk,Individual,443670,93333,24668,15985,2104.76,0.37
ART_4734,DeviantArt,Futuristic,Individual,484555,53936,49260,16809,101.74,0.96
ART_4735,Opensea,Abstract,AI Model,428861,52028,38751,18578,1464.75,0.62
ART_4736,DeviantArt,Futuristic,Individual,342566,31996,39992,1921,2456.24,0.41
ART_4737,SuperRare,Portrait,Individual,14395,60031,3579,7821,4457.97,0.86
ART_4738,Foundation,Portrait,AI Model,29036,89723,38907,2377,4603.5,0.78
ART_4739,SuperRare,Cyberpunk,Individual,277422,41583,17556,2088,2828.91,0.99
ART_4740,SuperRare,Surreal,AI Model,436578,68654,17237,1281,4292.8,0.22
ART_4741,DeviantArt,Portrait,AI Model,115804,97507,989,2790,818.45,0.49
ART_4742,Foundation,Minimalist,Hybrid,281737,4471,35795,8348,998.28,0.89
ART_4743,Instagram,Minimalist,Individual,317107,94054,18086,15874,2278.44,0.14
ART_4744,SuperRare,Minimalist,Hybrid,496468,16845,9602,16203,1892.1,0.13
ART_4745,Opensea,Portrait,Individual,345464,71999,14879,2241,2858.46,0.37
ART_4746,DeviantArt,Abstract,AI Model,285186,52220,16412,7754,3854.58,0.11
ART_4747,Opensea,Pixel Art,Individual,294011,29017,4837,1406,1182.99,0.22
ART_4748,Foundation,Cyberpunk,AI Model,441020,33286,48489,15501,4395.04,0.97
ART_4749,Foundation,Cyberpunk,Hybrid,302591,40341,41315,16338,2914.52,0.94
ART_4750,DeviantArt,Cyberpunk,Hybrid,102368,46102,17855,14312,4799.84,0.45
ART_4751,Foundation,Pixel Art,Hybrid,393053,4335,41015,6069,3231.64,0.86
ART_4752,Opensea,Pixel Art,Hybrid,132574,71548,23132,6580,3691.92,0.72
ART_4753,Foundation,Cyberpunk,Individual,463646,37290,4778,17635,806.65,0.18
ART_4754,Instagram,Pixel Art,Individual,10633,30613,23324,15825,2945.34,0.71
ART_4755,Opensea,Futuristic,Individual,404918,92830,21692,15176,4130.36,0.99
ART_4756,DeviantArt,Abstract,Individual,44313,29213,49102,1929,3259.87,0.3
ART_4757,Instagram,Portrait,AI Model,133074,44500,1226,11155,17.92,0.32
ART_4758,DeviantArt,Surreal,Hybrid,107816,68327,9203,5084,439.35,0.8
ART_4759,Instagram,Futuristic,Hybrid,495187,88719,44394,13451,4244.01,0.47
ART_4760,DeviantArt,Surreal,AI Model,443697,17675,49641,1796,2469.39,0.3
ART_4761,Foundation,Cyberpunk,Individual,316854,99824,47832,16066,3208.56,0.37
ART_4762,Foundation,Cyberpunk,Hybrid,495606,93302,47921,6265,4658.36,0.13
ART_4763,Opensea,Minimalist,Individual,419776,3014,1716,7549,3107.8,0.89
ART_4764,SuperRare,Abstract,Hybrid,462721,19144,35361,3417,2770.51,0.32
ART_4765,Instagram,Cyberpunk,Hybrid,337863,65459,38936,3275,1205.05,0.6
ART_4766,Instagram,Minimalist,Individual,81717,79427,49150,10271,2442.75,0.24
ART_4767,Foundation,Abstract,Hybrid,274560,28318,38546,5140,670.4,0.37
ART_4768,Instagram,Pixel Art,Hybrid,445460,94570,39525,12040,3050.79,0.89
ART_4769,Instagram,Minimalist,AI Model,222451,77478,29635,3093,3587.42,0.97
ART_4770,SuperRare,Abstract,AI Model,15337,4489,41987,63,4298.93,0.24
ART_4771,Instagram,Pixel Art,Individual,277802,17011,49008,1947,1528.88,0.7
ART_4772,DeviantArt,Futuristic,Hybrid,21758,9044,46381,16283,4768.42,0.87
ART_4773,Opensea,Surreal,AI Model,303735,44355,10039,12403,4800.26,0.65
ART_4774,Opensea,Cyberpunk,Individual,498695,54011,21060,3782,2881.83,0.34
ART_4775,Opensea,Cyberpunk,Individual,459685,56079,28929,9357,1357.07,0.2
ART_4776,Instagram,Abstract,Individual,185271,65423,46417,14337,4105.57,0.24
ART_4777,Instagram,Futuristic,Hybrid,288894,48642,39598,15294,184.87,0.42
ART_4778,Foundation,Minimalist,Individual,31471,64888,20912,10543,211.35,0.2
ART_4779,Foundation,Futuristic,Individual,153479,1975,12251,16211,860.07,0.57
ART_4780,Instagram,Cyberpunk,Hybrid,44032,48237,37859,12019,4356.55,0.71
ART_4781,DeviantArt,Futuristic,AI Model,397056,37008,46023,15325,4241.45,0.19
ART_4782,Foundation,Pixel Art,AI Model,490228,49909,11684,7421,3152.85,0.42
ART_4783,Foundation,Abstract,Hybrid,314251,83843,26563,1995,4749.71,0.15
ART_4784,Instagram,Portrait,Individual,417757,48175,25499,11706,1670.25,0.72
ART_4785,Opensea,Abstract,Individual,102148,40141,4337,16068,4675.51,0.56
ART_4786,SuperRare,Surreal,Hybrid,246328,2093,7414,18694,2779.04,0.26
ART_4787,Instagram,Cyberpunk,Hybrid,255725,46392,40002,273,2888.0,0.33
ART_4788,SuperRare,Portrait,Individual,57342,53089,37062,8081,2433.81,0.44
ART_4789,Instagram,Pixel Art,AI Model,69178,15897,11231,12340,1086.02,0.65
ART_4790,Opensea,Portrait,Individual,95669,70772,46135,8790,1836.85,0.12
ART_4791,DeviantArt,Futuristic,Individual,490115,73456,31982,9614,2908.04,0.69
ART_4792,Opensea,Portrait,Individual,288228,13736,3028,391,2373.54,0.8
ART_4793,DeviantArt,Portrait,Hybrid,115697,14704,46386,10021,4222.21,0.71
ART_4794,Foundation,Pixel Art,Individual,423106,5215,23879,3308,4622.39,0.34
ART_4795,Foundation,Cyberpunk,Hybrid,55548,28738,21665,9787,1360.28,0.82
ART_4796,Instagram,Cyberpunk,Hybrid,223896,717,36578,12786,998.78,0.52
ART_4797,DeviantArt,Pixel Art,Individual,317804,21801,37495,11225,2165.28,0.35
ART_4798,SuperRare,Minimalist,AI Model,198227,18953,26499,13679,4409.8,0.38
ART_4799,Foundation,Abstract,AI Model,385841,28142,5408,16451,1401.63,0.59
ART_4800,DeviantArt,Portrait,AI Model,145541,51056,48665,538,4155.6,0.78
ART_4801,Instagram,Pixel Art,Individual,161529,97396,36630,12172,3087.03,0.27
ART_4802,Opensea,Cyberpunk,Individual,176770,68491,21344,4445,4849.94,0.48
ART_4803,Foundation,Pixel Art,AI Model,442173,80699,14037,15385,516.22,0.84
ART_4804,Opensea,Cyberpunk,Individual,227300,56472,39175,17438,253.39,0.72
ART_4805,Opensea,Minimalist,Hybrid,251768,16740,10830,270,4291.49,0.89
ART_4806,Opensea,Pixel Art,Hybrid,456778,87218,20599,4972,2563.67,0.95
ART_4807,DeviantArt,Cyberpunk,AI Model,449957,87941,33001,20,4931.2,0.84
ART_4808,DeviantArt,Surreal,AI Model,231507,29267,33029,10385,530.64,0.57
ART_4809,SuperRare,Abstract,Individual,397048,78361,14028,16024,620.95,0.69
ART_4810,SuperRare,Minimalist,Hybrid,408680,47470,19045,7171,509.56,0.9
ART_4811,SuperRare,Abstract,Individual,14943,93194,33623,8158,1804.14,0.56
ART_4812,SuperRare,Abstract,AI Model,38614,13440,12644,6405,2823.86,0.73
ART_4813,SuperRare,Surreal,Individual,125650,20727,39728,9387,4424.91,0.52
ART_4814,Opensea,Portrait,Hybrid,291683,41059,22460,2198,373.25,0.52
ART_4815,DeviantArt,Futuristic,AI Model,162823,33559,36860,16183,1286.77,0.2
ART_4816,DeviantArt,Pixel Art,Individual,112102,71446,4623,15031,1046.06,0.99
ART_4817,Opensea,Portrait,AI Model,280660,86912,36226,4233,118.19,0.56
ART_4818,DeviantArt,Futuristic,Individual,397227,94478,17780,17315,3364.88,0.8
ART_4819,SuperRare,Surreal,Individual,427772,57505,11118,147,531.96,0.88
ART_4820,Foundation,Portrait,Individual,464911,1807,49828,9552,572.1,0.15
ART_4821,DeviantArt,Surreal,Hybrid,244582,80716,44636,2075,2209.44,0.66
ART_4822,Instagram,Pixel Art,Hybrid,465937,78328,11008,10435,1361.47,0.37
ART_4823,Foundation,Futuristic,Individual,291021,75725,31360,10846,4804.67,0.33
ART_4824,Opensea,Surreal,Hybrid,192265,16063,20203,11575,2350.64,0.57
ART_4825,DeviantArt,Portrait,Hybrid,61205,70366,9303,5100,743.52,0.14
ART_4826,DeviantArt,Cyberpunk,AI Model,250916,9238,32961,2499,453.65,0.23
ART_4827,SuperRare,Cyberpunk,Hybrid,434888,84693,20838,5119,1324.6,0.82
ART_4828,Instagram,Portrait,Hybrid,11089,60228,10903,7620,1267.23,0.36
ART_4829,DeviantArt,Pixel Art,Individual,243430,83482,49560,14306,2835.97,0.84
ART_4830,SuperRare,Cyberpunk,Hybrid,297920,21848,26811,7216,2727.72,0.8
ART_4831,DeviantArt,Abstract,Individual,240362,71307,47560,8906,2055.78,0.29
ART_4832,Foundation,Pixel Art,Individual,184277,86290,21608,19660,4018.77,0.85
ART_4833,Foundation,Pixel Art,Hybrid,148402,82702,13844,18316,2900.72,0.59
ART_4834,DeviantArt,Minimalist,AI Model,146583,43194,46986,10824,2912.68,0.22
ART_4835,SuperRare,Futuristic,Individual,392002,53124,36000,7794,2570.09,0.97
ART_4836,Foundation,Abstract,Hybrid,286139,47762,13615,7785,2210.59,0.81
ART_4837,Foundation,Pixel Art,Individual,458564,15857,48943,14248,966.83,0.1
ART_4838,Foundation,Portrait,Individual,324785,12896,11295,13319,3753.13,0.67
ART_4839,Opensea,Cyberpunk,Hybrid,425791,76679,2119,11827,1824.35,0.48
ART_4840,Opensea,Pixel Art,Individual,366270,39404,2675,8168,3464.71,0.7
ART_4841,Foundation,Portrait,Hybrid,126650,77716,16417,9099,3321.72,0.24
ART_4842,Foundation,Cyberpunk,Individual,439322,12056,2516,6129,4261.03,0.54
ART_4843,DeviantArt,Portrait,Hybrid,83797,58325,21400,7537,4720.79,0.69
ART_4844,Opensea,Abstract,AI Model,181798,985,46394,11958,3169.98,0.9
ART_4845,Instagram,Pixel Art,Individual,414779,22437,34339,4058,318.47,0.17
ART_4846,DeviantArt,Portrait,Individual,340559,25634,48765,9411,3972.89,0.78
ART_4847,SuperRare,Cyberpunk,Hybrid,370593,38570,5371,13266,4556.78,0.2
ART_4848,DeviantArt,Pixel Art,Individual,121390,88971,40560,1113,3938.6,0.34
ART_4849,Opensea,Abstract,Individual,342220,84046,42925,9499,1388.19,0.65
ART_4850,Foundation,Minimalist,AI Model,443981,3946,31001,19970,209.65,0.7
ART_4851,SuperRare,Futuristic,Individual,380220,49214,12226,13555,1134.75,0.3
ART_4852,SuperRare,Futuristic,AI Model,203714,95071,23990,6823,4961.03,0.84
ART_4853,Opensea,Futuristic,AI Model,437099,84656,24829,1090,1282.53,0.91
ART_4854,Opensea,Portrait,Individual,475605,92810,7175,2719,2640.06,0.4
ART_4855,Instagram,Pixel Art,Hybrid,253346,47378,33097,2119,982.98,0.19
ART_4856,DeviantArt,Minimalist,AI Model,300642,12590,15000,15565,3717.99,0.97
ART_4857,Foundation,Cyberpunk,Individual,144268,62940,4339,9297,4952.48,0.34
ART_4858,SuperRare,Portrait,AI Model,324819,14043,22068,4419,232.48,0.98
ART_4859,SuperRare,Minimalist,AI Model,385085,3925,6508,19953,36.44,0.16
ART_4860,Opensea,Futuristic,Hybrid,205613,66177,6423,11860,1883.11,0.38
ART_4861,SuperRare,Portrait,AI Model,374577,61364,11902,13273,3047.82,0.81
ART_4862,SuperRare,Futuristic,Individual,231318,70032,49000,13954,4777.64,0.48
ART_4863,SuperRare,Minimalist,Individual,55090,25404,42357,16612,26.87,0.39
ART_4864,Instagram,Surreal,Individual,355619,78041,24338,5058,1006.85,0.37
ART_4865,SuperRare,Surreal,Hybrid,479368,59593,32386,5161,413.36,0.27
ART_4866,Instagram,Portrait,Hybrid,80606,87428,3000,633,4149.2,0.95
ART_4867,DeviantArt,Portrait,AI Model,291604,74789,37337,14185,2315.02,0.38
ART_4868,Foundation,Portrait,AI Model,322672,38304,13715,8925,3492.63,0.79
ART_4869,DeviantArt,Pixel Art,Hybrid,167704,6602,5264,1449,1516.32,0.81
ART_4870,DeviantArt,Pixel Art,Individual,491582,69212,29256,1126,2836.67,0.48
ART_4871,DeviantArt,Surreal,Individual,202283,74025,19821,13697,242.95,0.81
ART_4872,SuperRare,Pixel Art,Hybrid,206586,90221,11976,2539,2527.99,0.23
ART_4873,Opensea,Cyberpunk,Hybrid,457061,98218,13136,11003,2847.5,0.55
ART_4874,DeviantArt,Surreal,Hybrid,629,29093,19145,19110,1417.41,0.74
ART_4875,SuperRare,Cyberpunk,Hybrid,14223,73639,31056,9779,952.36,0.78
ART_4876,Instagram,Surreal,AI Model,268720,56386,39449,9645,909.32,0.53
ART_4877,Foundation,Pixel Art,Individual,437540,29818,16715,6371,4466.08,0.25
ART_4878,SuperRare,Pixel Art,Individual,18125,19091,28276,11874,4513.21,0.44
ART_4879,Instagram,Minimalist,Hybrid,213136,32856,370,50,2845.52,0.67
ART_4880,DeviantArt,Cyberpunk,AI Model,354290,79403,28720,1771,322.85,0.3
ART_4881,Foundation,Cyberpunk,AI Model,399950,73520,43536,17209,1042.94,0.69
ART_4882,Instagram,Pixel Art,Individual,210781,76152,14406,3029,2834.59,0.67
ART_4883,DeviantArt,Futuristic,Individual,388317,84440,22233,5376,4243.84,0.37
ART_4884,Opensea,Pixel Art,Individual,309349,78672,27031,13805,3724.28,0.52
ART_4885,Foundation,Cyberpunk,Individual,288404,32833,1277,16574,1359.64,0.99
ART_4886,Foundation,Pixel Art,AI Model,221533,91452,35562,496,731.94,0.56
ART_4887,Opensea,Cyberpunk,AI Model,488204,8033,23856,7988,1181.36,0.32
ART_4888,Instagram,Pixel Art,AI Model,370015,91117,27577,873,4029.47,0.94
ART_4889,SuperRare,Surreal,AI Model,35265,49131,17146,13460,1802.19,0.62
ART_4890,Foundation,Portrait,Hybrid,320208,6254,23759,1693,4487.71,0.67
ART_4891,Instagram,Surreal,Hybrid,261201,94337,6659,13542,977.74,0.2
ART_4892,Opensea,Futuristic,Individual,76329,650,15458,11715,3668.97,0.42
ART_4893,Foundation,Surreal,Hybrid,391492,65251,19345,16941,1083.26,0.82
ART_4894,SuperRare,Abstract,Individual,21682,74367,35010,8624,2582.57,0.97
ART_4895,Opensea,Futuristic,Hybrid,141378,22712,39339,9115,3844.89,0.44
ART_4896,SuperRare,Portrait,AI Model,438570,4545,15282,8159,1565.53,0.63
ART_4897,Opensea,Portrait,Individual,442976,23043,22787,7274,890.75,0.76
ART_4898,Foundation,Pixel Art,AI Model,473309,35872,34072,8813,4010.91,0.42
ART_4899,Instagram,Surreal,AI Model,134805,59002,8359,2493,195.6,0.36
ART_4900,DeviantArt,Minimalist,Individual,240167,20952,14030,5764,4083.24,0.29
ART_4901,Foundation,Abstract,Individual,197691,11056,11729,15599,908.91,0.31
ART_4902,Opensea,Pixel Art,Hybrid,378843,31336,34040,11031,2112.99,0.95
ART_4903,DeviantArt,Abstract,Hybrid,585,86539,24821,3713,3265.49,0.48
ART_4904,SuperRare,Surreal,AI Model,396120,14210,17416,14176,2226.44,0.61
ART_4905,Opensea,Portrait,Individual,69950,59573,1051,3888,2763.28,0.52
ART_4906,SuperRare,Minimalist,Hybrid,466974,60972,45709,11059,2809.28,0.88
ART_4907,DeviantArt,Pixel Art,AI Model,439357,45742,37565,3212,3261.77,0.82
ART_4908,Opensea,Cyberpunk,Individual,42994,26933,6559,89,4175.91,0.8
ART_4909,SuperRare,Surreal,Hybrid,73040,67109,1293,2691,3649.93,0.9
ART_4910,Opensea,Cyberpunk,Individual,327488,92117,47704,12160,4992.0,0.46
ART_4911,Opensea,Surreal,AI Model,292802,73639,24625,7216,2698.35,1.0
ART_4912,SuperRare,Minimalist,AI Model,149142,20191,22948,10864,1519.44,0.81
ART_4913,Opensea,Minimalist,Individual,297466,29046,10415,6210,2354.14,0.37
ART_4914,DeviantArt,Pixel Art,Individual,161186,83187,21945,5541,1820.77,0.55
ART_4915,SuperRare,Minimalist,Individual,136084,84024,6013,1050,3085.78,0.78
ART_4916,Opensea,Minimalist,AI Model,127871,19744,7150,5827,1096.54,0.43
ART_4917,DeviantArt,Minimalist,Individual,105122,41070,11619,14188,1201.62,0.75
ART_4918,Foundation,Surreal,Individual,274030,83537,19907,11129,3176.08,0.29
ART_4919,Foundation,Cyberpunk,AI Model,475068,5016,30060,11700,4025.54,0.84
ART_4920,SuperRare,Futuristic,Hybrid,419133,35014,27590,7281,1532.2,0.74
ART_4921,Opensea,Portrait,Individual,23974,66578,41038,5197,1660.45,0.81
ART_4922,DeviantArt,Portrait,AI Model,328427,59572,44729,18573,1105.42,0.73
ART_4923,DeviantArt,Abstract,AI Model,3137,83574,49194,872,1863.47,0.19
ART_4924,DeviantArt,Futuristic,Hybrid,464460,16192,20927,10039,4885.11,0.89
ART_4925,Instagram,Abstract,Hybrid,439393,83682,2092,13017,3901.04,0.12
ART_4926,SuperRare,Surreal,Individual,379260,45057,24856,6731,4343.74,0.87
ART_4927,Instagram,Surreal,Hybrid,303548,45411,39637,8888,4265.7,0.26
ART_4928,SuperRare,Abstract,AI Model,383908,95034,5912,16150,898.94,0.39
ART_4929,Foundation,Futuristic,Hybrid,242452,3880,19619,7058,4558.22,0.46
ART_4930,Foundation,Minimalist,Hybrid,216006,42795,21038,18952,3910.82,0.37
ART_4931,SuperRare,Surreal,AI Model,455808,45779,3321,8518,134.17,0.9
ART_4932,Opensea,Minimalist,Hybrid,494136,37375,44,4420,3279.61,0.4
ART_4933,DeviantArt,Minimalist,Individual,454744,78115,30354,19957,301.1,0.83
ART_4934,DeviantArt,Surreal,Individual,494458,55357,25088,14878,3686.28,0.52
ART_4935,SuperRare,Abstract,Individual,364124,70294,34188,10353,406.07,0.25
ART_4936,DeviantArt,Abstract,AI Model,364994,61468,18496,1172,4986.35,0.29
ART_4937,SuperRare,Cyberpunk,AI Model,266622,24326,43908,3799,324.81,0.2
ART_4938,Foundation,Cyberpunk,Individual,372147,62117,30125,2905,2775.33,0.15
ART_4939,DeviantArt,Futuristic,Individual,484140,35459,11037,11588,1337.15,0.13
ART_4940,Foundation,Futuristic,Hybrid,437023,13116,28863,17926,4529.68,0.72
ART_4941,DeviantArt,Minimalist,Hybrid,154292,87206,47302,1242,3847.38,0.23
ART_4942,Foundation,Surreal,Individual,261763,31029,49197,5238,3315.03,0.86
ART_4943,Instagram,Portrait,AI Model,347777,54515,9916,18883,3755.17,0.43
ART_4944,Foundation,Minimalist,AI Model,457507,79890,40454,15490,4963.09,0.28
ART_4945,DeviantArt,Futuristic,Individual,269189,66927,2167,5074,1218.78,0.9
ART_4946,Foundation,Minimalist,AI Model,413911,12523,29323,15702,4247.26,0.28
ART_4947,SuperRare,Pixel Art,Hybrid,149584,91183,28228,9792,1720.09,0.3
ART_4948,Foundation,Abstract,Individual,25088,28360,11910,16386,2340.63,0.98
ART_4949,SuperRare,Pixel Art,Individual,371565,73968,17176,13151,1193.65,0.63
ART_4950,Opensea,Minimalist,AI Model,197853,17186,41450,19162,4152.1,0.98
ART_4951,SuperRare,Abstract,Hybrid,228784,19999,37433,3946,810.84,0.54
ART_4952,DeviantArt,Abstract,Hybrid,268621,18742,36935,8655,3423.55,0.17
ART_4953,Instagram,Pixel Art,Hybrid,286539,13331,36641,12498,3591.49,0.71
ART_4954,SuperRare,Abstract,Hybrid,332186,16460,39493,10614,3793.47,0.76
ART_4955,DeviantArt,Pixel Art,Hybrid,24093,80138,18275,17794,1718.83,0.7
ART_4956,Instagram,Pixel Art,AI Model,133459,61626,2665,5125,620.04,0.49
ART_4957,SuperRare,Surreal,AI Model,23627,14418,33715,11390,1933.2,0.42
ART_4958,DeviantArt,Abstract,Hybrid,67850,72291,4503,4801,1172.96,0.95
ART_4959,Foundation,Pixel Art,AI Model,390821,93703,47108,8772,1218.5,0.69
ART_4960,SuperRare,Minimalist,Hybrid,359530,62484,48520,16103,266.35,0.56
ART_4961,Opensea,Abstract,Hybrid,108031,26070,39851,12114,1336.9,0.72
ART_4962,Instagram,Portrait,Individual,345212,80236,37841,660,1891.03,0.72
ART_4963,SuperRare,Surreal,Individual,482576,16029,12885,15408,230.1,0.75
ART_4964,DeviantArt,Minimalist,AI Model,376332,6522,45764,5932,1716.19,0.75
ART_4965,Instagram,Futuristic,Individual,258710,5496,23365,16128,1494.36,0.15
ART_4966,Instagram,Pixel Art,Hybrid,238041,36710,46195,2281,1750.42,0.55
ART_4967,Foundation,Pixel Art,Hybrid,165102,86297,25347,13278,1961.22,0.79
ART_4968,Foundation,Abstract,Hybrid,183658,24089,34068,3491,3291.72,0.86
ART_4969,SuperRare,Futuristic,Hybrid,314618,89707,7249,19439,3822.84,0.53
ART_4970,Opensea,Futuristic,AI Model,181643,31364,2380,14134,3753.21,0.35
ART_4971,SuperRare,Futuristic,AI Model,357780,78219,5915,10652,3177.1,0.82
ART_4972,Foundation,Futuristic,Individual,214581,68380,13543,14354,122.9,0.29
ART_4973,Instagram,Cyberpunk,AI Model,373065,64553,38744,16920,310.14,0.33
ART_4974,Opensea,Surreal,AI Model,360839,39653,40050,3216,2260.13,0.99
ART_4975,DeviantArt,Portrait,Individual,114055,7623,35951,2678,2232.02,0.48
ART_4976,DeviantArt,Surreal,AI Model,32257,61433,42263,10025,3620.21,0.72
ART_4977,DeviantArt,Pixel Art,AI Model,116071,66693,25681,17468,3394.3,0.37
